N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0004589,08/05/17,2017-08-10,Id49,Export,5,12
CDE - 0006404,08/05/17,2017-08-22,Id17,Export,6,12
CDE - 0001246,08/06/17,2017-08-23,Id32,Détaillant,1,11
CDE - 0001564,08/06/17,2017-08-21,Id33,Détaillant,13,8
CDE - 0003744,08/06/17,2017-08-21,Id27,Grossiste,13,12
CDE - 0005109,08/06/17,2017-08-14,Id42,Détaillant,1,7
CDE - 0007096,08/06/17,2017-08-11,Id39,Détaillant,5,6
CDE - 0007452,08/06/17,2017-08-21,Id44,Grossiste,13,5
CDE - 000333,08/07/17,2017-08-11,Id20,Grossiste,3,8
CDE - 0002156,08/07/17,2017-08-20,Id10,Grossiste,1,7
CDE - 0002869,08/07/17,2017-08-19,Id6,Export,3,12
CDE - 0003011,08/07/17,2017-08-14,Id24,Détaillant,3,6
CDE - 0003348,08/07/17,2017-08-19,Id26,Grossiste,13,12
CDE - 0006278,08/07/17,2017-08-11,Id1,Grossiste,14,10
CDE - 0006303,08/07/17,2017-08-19,Id19,Détaillant,3,9
CDE - 0006336,08/07/17,2017-08-25,Id46,Grossiste,3,7
CDE - 0006369,08/07/17,2017-08-16,Id1,Détaillant,9,7
CDE - 0007958,08/07/17,2017-08-20,Id3,Détaillant,6,11
CDE - 000540,08/08/17,2017-08-24,Id45,Export,1,10
CDE - 000708,08/08/17,2017-08-24,Id39,Grossiste,1,12
CDE - 0004786,08/08/17,2017-08-18,Id35,Export,3,7
CDE - 0004799,08/08/17,2017-08-15,Id21,Export,3,11
CDE - 0006531,08/08/17,2017-08-12,Id25,Grossiste,1,7
CDE - 0007658,08/08/17,2017-08-21,Id23,Grossiste,12,7
CDE - 000507,08/09/17,2017-08-24,Id50,Grossiste,3,12
CDE - 000983,08/09/17,2017-08-21,Id4,Grossiste,10,7
CDE - 0001608,08/09/17,2017-08-18,Id11,Détaillant,1,12
CDE - 0004433,08/09/17,2017-08-22,Id33,Détaillant,5,8
CDE - 0005734,08/09/17,2017-08-13,Id49,Grossiste,5,9
CDE - 000269,08/10/17,2017-08-13,Id8,Grossiste,4,5
CDE - 0001499,08/10/17,2017-08-15,Id37,Grossiste,1,8
CDE - 0002261,08/10/17,2017-08-27,Id36,Grossiste,5,9
CDE - 0003123,08/10/17,2017-08-15,Id48,Grossiste,9,12
CDE - 0004127,08/10/17,2017-08-17,Id38,Export,1,12
CDE - 0004284,08/10/17,2017-08-22,Id32,Détaillant,13,10
CDE - 0005259,08/10/17,2017-08-14,Id48,Grossiste,3,10
CDE - 0005519,08/10/17,2017-08-28,Id25,Export,9,5
CDE - 0006467,08/10/17,2017-08-28,Id20,Export,6,11
CDE - 0006860,08/10/17,2017-08-15,Id26,Grossiste,14,10
CDE - 000550,08/11/17,2017-08-28,Id26,Détaillant,12,12
CDE - 000649,08/11/17,2017-08-19,Id38,Détaillant,1,6
CDE - 0002153,08/11/17,2017-08-25,Id5,Grossiste,5,6
CDE - 0002763,08/11/17,2017-08-20,Id33,Détaillant,1,10
CDE - 0004518,08/11/17,2017-08-20,Id17,Détaillant,5,6
CDE - 0005040,08/11/17,2017-08-23,Id26,Détaillant,10,12
CDE - 0005444,08/11/17,2017-08-21,Id22,Détaillant,1,7
CDE - 0005567,08/11/17,2017-08-20,Id29,Grossiste,13,11
CDE - 0006253,08/11/17,2017-08-28,Id11,Grossiste,13,9
CDE - 0006464,08/11/17,2017-08-24,Id1,Grossiste,4,9
CDE - 0007003,08/11/17,2017-08-25,Id20,Export,9,8
CDE - 0007046,08/11/17,2017-08-18,Id11,Détaillant,13,12
CDE - 0007461,08/11/17,2017-08-21,Id44,Grossiste,5,5
CDE - 000166,08/12/17,2017-08-22,Id38,Grossiste,9,10
CDE - 000244,08/12/17,2017-08-25,Id21,Détaillant,10,5
CDE - 000541,08/12/17,2017-08-21,Id15,Détaillant,5,6
CDE - 0001763,08/12/17,2017-08-17,Id26,Grossiste,1,7
CDE - 0003074,08/12/17,2017-08-29,Id31,Export,5,6
CDE - 0004085,08/12/17,2017-08-24,Id30,Grossiste,6,10
CDE - 0004098,08/12/17,2017-08-29,Id40,Grossiste,14,10
CDE - 0005795,08/12/17,2017-08-30,Id40,Grossiste,13,7
CDE - 0005984,08/12/17,2017-08-28,Id5,Grossiste,1,9
CDE - 0007919,08/12/17,2017-08-29,Id41,Détaillant,5,11
CDE - 0002844,08/13/17,2017-08-17,Id47,Détaillant,4,5
CDE - 0003351,08/13/17,2017-08-16,Id14,Grossiste,5,12
CDE - 0003606,08/13/17,2017-08-31,Id11,Grossiste,3,7
CDE - 0004843,08/13/17,2017-08-18,Id36,Export,4,7
CDE - 0007117,08/13/17,2017-08-30,Id15,Grossiste,3,8
CDE - 0007546,08/13/17,2017-08-23,Id43,Détaillant,5,10
CDE - 0008051,08/13/17,2017-08-25,Id17,Grossiste,12,12
CDE - 000487,08/14/17,2017-08-26,Id28,Détaillant,13,9
CDE - 000806,08/14/17,2017-08-18,Id7,Grossiste,1,10
CDE - 0001328,08/14/17,2017-08-21,Id5,Détaillant,9,11
CDE - 0001600,08/14/17,2017-08-30,Id4,Grossiste,6,11
CDE - 0002401,08/14/17,2017-08-20,Id46,Grossiste,6,8
CDE - 0002789,08/14/17,2017-08-24,Id14,Grossiste,4,11
CDE - 0002845,08/14/17,2017-08-24,Id15,Grossiste,14,11
CDE - 0002852,08/14/17,2017-08-24,Id32,Détaillant,9,8
CDE - 0004910,08/14/17,2017-08-26,Id22,Détaillant,1,11
CDE - 0005281,08/14/17,2017-08-24,Id12,Grossiste,3,7
CDE - 000220,08/15/17,2017-09-02,Id44,Détaillant,13,10
CDE - 0001167,08/15/17,2017-08-20,Id22,Grossiste,10,8
CDE - 0001191,08/15/17,2017-08-24,Id36,Détaillant,13,9
CDE - 0002643,08/15/17,2017-08-18,Id12,Grossiste,1,11
CDE - 0005522,08/15/17,2017-08-28,Id48,Grossiste,1,12
CDE - 0001419,08/16/17,2017-08-25,Id15,Grossiste,14,9
CDE - 0001634,08/16/17,2017-08-27,Id11,Grossiste,1,9
CDE - 0002784,08/16/17,2017-08-27,Id25,Détaillant,5,5
CDE - 0004943,08/16/17,2017-09-03,Id25,Grossiste,9,11
CDE - 000830,08/17/17,2017-09-01,Id23,Grossiste,4,6
CDE - 0001935,08/17/17,2017-08-24,Id32,Détaillant,4,9
CDE - 0003308,08/17/17,2017-08-29,Id19,Grossiste,6,6
CDE - 0003362,08/17/17,2017-08-25,Id49,Grossiste,6,9
CDE - 0003770,08/17/17,2017-09-03,Id28,Grossiste,13,9
CDE - 0003920,08/17/17,2017-08-28,Id13,Détaillant,1,11
CDE - 0004574,08/17/17,2017-08-26,Id48,Détaillant,13,10
CDE - 0006559,08/17/17,2017-08-21,Id48,Grossiste,4,8
CDE - 0007445,08/17/17,2017-08-28,Id22,Grossiste,5,7
CDE - 000798,08/18/17,2017-09-01,Id1,Grossiste,10,10
CDE - 0001127,08/18/17,2017-08-25,Id45,Détaillant,14,9
CDE - 0001658,08/18/17,2017-09-01,Id50,Détaillant,3,12
CDE - 0002938,08/18/17,2017-09-01,Id38,Grossiste,5,12
CDE - 0004073,08/18/17,2017-08-30,Id43,Détaillant,10,8
CDE - 0005110,08/18/17,2017-08-22,Id24,Grossiste,6,9
CDE - 0005710,08/18/17,2017-09-05,Id20,Grossiste,1,9
CDE - 0006895,08/18/17,2017-08-24,Id5,Grossiste,1,6
CDE - 0007378,08/18/17,2017-08-22,Id45,Détaillant,4,7
CDE - 0004332,08/19/17,2017-09-03,Id46,Détaillant,1,6
CDE - 0005150,08/19/17,2017-09-03,Id50,Grossiste,5,11
CDE - 0006544,08/19/17,2017-09-05,Id15,Détaillant,14,11
CDE - 0006888,08/19/17,2017-08-29,Id33,Grossiste,5,5
CDE - 000829,08/20/17,2017-08-29,Id33,Détaillant,9,8
CDE - 0001731,08/20/17,2017-09-06,Id26,Grossiste,9,7
CDE - 0002411,08/20/17,2017-09-07,Id23,Détaillant,3,6
CDE - 0002698,08/20/17,2017-09-06,Id48,Détaillant,1,10
CDE - 0002790,08/20/17,2017-08-24,Id38,Détaillant,9,9
CDE - 0003165,08/20/17,2017-08-23,Id2,Détaillant,4,6
CDE - 0003582,08/20/17,2017-09-03,Id24,Détaillant,9,11
CDE - 0006402,08/20/17,2017-08-28,Id39,Export,9,8
CDE - 0006708,08/20/17,2017-08-28,Id45,Grossiste,12,12
CDE - 0007007,08/20/17,2017-08-23,Id36,Grossiste,4,5
CDE - 0007927,08/20/17,2017-09-03,Id29,Détaillant,6,6
CDE - 0004031,08/21/17,2017-09-08,Id20,Détaillant,1,9
CDE - 0004757,08/21/17,2017-08-27,Id1,Détaillant,6,7
CDE - 0004973,08/21/17,2017-08-30,Id26,Détaillant,5,6
CDE - 0005766,08/21/17,2017-09-05,Id35,Grossiste,13,5
CDE - 0007097,08/21/17,2017-09-05,Id29,Grossiste,1,7
CDE - 0007417,08/21/17,2017-08-24,Id36,Grossiste,12,9
CDE - 0007520,08/21/17,2017-08-29,Id32,Grossiste,5,11
CDE - 0007651,08/21/17,2017-09-03,Id40,Export,9,9
CDE - 0007826,08/21/17,2017-09-08,Id5,Grossiste,5,6
CDE - 000347,08/22/17,2017-08-29,Id25,Détaillant,1,9
CDE - 0001687,08/22/17,2017-09-08,Id19,Détaillant,5,5
CDE - 0002541,08/22/17,2017-09-09,Id14,Grossiste,9,11
CDE - 0003547,08/22/17,2017-09-06,Id50,Grossiste,6,5
CDE - 0006003,08/22/17,2017-08-25,Id50,Détaillant,4,6
CDE - 0007041,08/22/17,2017-08-28,Id30,Détaillant,6,7
CDE - 0007368,08/22/17,2017-09-02,Id22,Grossiste,12,11
CDE - 0008080,08/22/17,2017-08-25,Id7,Grossiste,5,7
CDE - 000381,08/23/17,2017-09-08,Id17,Détaillant,6,11
CDE - 000433,08/23/17,2017-08-29,Id20,Détaillant,9,8
CDE - 000874,08/23/17,2017-09-09,Id35,Grossiste,5,12
CDE - 0002212,08/23/17,2017-09-01,Id6,Détaillant,5,10
CDE - 0002882,08/23/17,2017-09-06,Id1,Détaillant,13,5
CDE - 0003133,08/23/17,2017-09-04,Id29,Grossiste,13,9
CDE - 0004405,08/23/17,2017-09-01,Id35,Grossiste,4,5
CDE - 0004675,08/23/17,2017-09-04,Id36,Grossiste,1,6
CDE - 0005441,08/23/17,2017-08-26,Id32,Détaillant,6,9
CDE - 0005454,08/23/17,2017-08-28,Id44,Grossiste,3,7
CDE - 0006117,08/23/17,2017-09-09,Id18,Grossiste,9,8
CDE - 0006793,08/23/17,2017-09-10,Id38,Export,14,10
CDE - 0007262,08/23/17,2017-08-29,Id37,Export,13,11
CDE - 000871,08/24/17,2017-09-05,Id49,Grossiste,13,8
CDE - 0001291,08/24/17,2017-08-31,Id10,Grossiste,9,5
CDE - 0002503,08/24/17,2017-09-03,Id37,Grossiste,6,8
CDE - 0002874,08/24/17,2017-09-08,Id15,Export,5,7
CDE - 0003042,08/24/17,2017-09-02,Id5,Détaillant,13,10
CDE - 0003685,08/24/17,2017-09-02,Id17,Grossiste,4,12
CDE - 0006262,08/24/17,2017-09-09,Id39,Détaillant,3,10
CDE - 0007372,08/24/17,2017-09-09,Id32,Détaillant,14,10
CDE - 0007865,08/24/17,2017-09-10,Id45,Grossiste,10,8
CDE - 000286,08/25/17,2017-08-28,Id4,Grossiste,1,9
CDE - 000690,08/25/17,2017-09-01,Id5,Grossiste,4,5
CDE - 0001684,08/25/17,2017-09-12,Id19,Grossiste,1,5
CDE - 0002296,08/25/17,2017-09-02,Id18,Détaillant,13,5
CDE - 0005053,08/25/17,2017-08-30,Id39,Grossiste,6,12
CDE - 0006019,08/25/17,2017-09-11,Id46,Grossiste,5,6
CDE - 0006861,08/25/17,2017-09-05,Id21,Grossiste,4,5
CDE - 0007972,08/25/17,2017-08-28,Id25,Détaillant,9,10
CDE - 0001190,08/26/17,2017-08-31,Id12,Export,5,8
CDE - 0004361,08/26/17,2017-09-07,Id26,Détaillant,1,11
CDE - 0005119,08/26/17,2017-09-04,Id20,Grossiste,3,10
CDE - 0005172,08/26/17,2017-09-07,Id5,Grossiste,3,9
CDE - 0005619,08/26/17,2017-09-08,Id26,Grossiste,9,10
CDE - 0005694,08/26/17,2017-09-02,Id32,Export,1,9
CDE - 0006556,08/26/17,2017-09-02,Id31,Export,9,11
CDE - 0008017,08/26/17,2017-09-05,Id27,Grossiste,14,7
CDE - 0001841,08/27/17,2017-09-13,Id31,Export,10,8
CDE - 0003728,08/27/17,2017-09-03,Id26,Détaillant,1,6
CDE - 0004022,08/27/17,2017-09-03,Id32,Détaillant,9,8
CDE - 0004664,08/27/17,2017-09-09,Id31,Grossiste,9,10
CDE - 0005370,08/27/17,2017-09-09,Id25,Détaillant,5,7
CDE - 0005839,08/27/17,2017-08-30,Id16,Export,14,7
CDE - 0006240,08/27/17,2017-09-08,Id49,Export,13,11
CDE - 0006844,08/27/17,2017-09-06,Id48,Détaillant,1,5
CDE - 0006924,08/27/17,2017-09-02,Id32,Détaillant,5,8
CDE - 0007166,08/27/17,2017-08-31,Id14,Grossiste,3,10
CDE - 0007815,08/27/17,2017-09-04,Id11,Grossiste,14,10
CDE - 000704,08/28/17,2017-08-31,Id2,Grossiste,1,11
CDE - 0001320,08/28/17,2017-09-02,Id24,Grossiste,13,10
CDE - 0003267,08/28/17,2017-09-05,Id13,Détaillant,1,12
CDE - 0005036,08/28/17,2017-09-14,Id39,Grossiste,10,8
CDE - 0006468,08/28/17,2017-09-04,Id12,Grossiste,1,8
CDE - 0006518,08/28/17,2017-09-01,Id17,Grossiste,4,6
CDE - 0007323,08/28/17,2017-09-13,Id49,Grossiste,14,12
CDE - 0007945,08/28/17,2017-09-10,Id10,Détaillant,5,11
CDE - 000321,08/29/17,2017-09-06,Id33,Détaillant,10,12
CDE - 000399,08/29/17,2017-09-15,Id18,Export,1,12
CDE - 000583,08/29/17,2017-09-04,Id46,Détaillant,9,8
CDE - 0003387,08/29/17,2017-09-01,Id25,Grossiste,14,9
CDE - 0005009,08/29/17,2017-09-15,Id15,Détaillant,1,7
CDE - 0005606,08/29/17,2017-09-09,Id5,Grossiste,3,5
CDE - 0006950,08/29/17,2017-09-14,Id25,Détaillant,1,10
CDE - 0006960,08/29/17,2017-09-16,Id7,Grossiste,5,7
CDE - 0007962,08/29/17,2017-09-14,Id3,Détaillant,3,7
CDE - 0003355,08/30/17,2017-09-08,Id16,Grossiste,10,9
CDE - 0003516,08/30/17,2017-09-11,Id42,Export,13,9
CDE - 0004275,08/30/17,2017-09-12,Id40,Détaillant,1,8
CDE - 0004698,08/30/17,2017-09-05,Id25,Grossiste,1,8
CDE - 0004954,08/30/17,2017-09-04,Id3,Détaillant,6,12
CDE - 0005079,08/30/17,2017-09-11,Id40,Grossiste,6,8
CDE - 0005553,08/30/17,2017-09-10,Id37,Export,3,9
CDE - 0001834,08/31/17,2017-09-03,Id5,Détaillant,5,9
CDE - 0001886,08/31/17,2017-09-13,Id4,Détaillant,9,7
CDE - 0002043,08/31/17,2017-09-16,Id2,Grossiste,9,12
CDE - 0002693,08/31/17,2017-09-09,Id13,Grossiste,5,8
CDE - 0003391,08/31/17,2017-09-17,Id8,Détaillant,6,5
CDE - 0003955,08/31/17,2017-09-09,Id34,Grossiste,13,8
CDE - 0004305,08/31/17,2017-09-06,Id2,Export,9,10
CDE - 0005612,08/31/17,2017-09-08,Id47,Détaillant,6,10
CDE - 0005938,08/31/17,2017-09-04,Id12,Grossiste,3,5
CDE - 0006335,08/31/17,2017-09-09,Id44,Grossiste,12,8
CDE - 0007558,08/31/17,2017-09-07,Id41,Détaillant,10,12
CDE - 000996,09/01/17,2017-09-05,Id9,Détaillant,1,6
CDE - 0001027,09/01/17,2017-09-16,Id14,Grossiste,13,6
CDE - 0001168,09/01/17,2017-09-12,Id26,Grossiste,1,8
CDE - 0001910,09/01/17,2017-09-08,Id42,Grossiste,9,10
CDE - 0002967,09/01/17,2017-09-11,Id44,Grossiste,9,8
CDE - 0004126,09/01/17,2017-09-11,Id6,Grossiste,5,10
CDE - 0004277,09/01/17,2017-09-09,Id18,Grossiste,9,11
CDE - 0004617,09/01/17,2017-09-18,Id34,Grossiste,5,9
CDE - 0004881,09/01/17,2017-09-12,Id33,Détaillant,5,7
CDE - 0005067,09/01/17,2017-09-11,Id41,Détaillant,6,8
CDE - 0005149,09/01/17,2017-09-10,Id23,Grossiste,9,12
CDE - 0005187,09/01/17,2017-09-04,Id50,Export,14,6
CDE - 0005943,09/01/17,2017-09-12,Id24,Export,3,7
CDE - 0006035,09/01/17,2017-09-05,Id13,Grossiste,6,11
CDE - 0006244,09/01/17,2017-09-13,Id41,Grossiste,14,12
CDE - 0006898,09/01/17,2017-09-17,Id6,Grossiste,5,5
CDE - 0006941,09/01/17,2017-09-10,Id7,Grossiste,14,6
CDE - 000136,09/02/17,2017-09-17,Id28,Grossiste,5,10
CDE - 0001271,09/02/17,2017-09-10,Id3,Détaillant,5,11
CDE - 0001853,09/02/17,2017-09-05,Id47,Grossiste,9,8
CDE - 0001867,09/02/17,2017-09-20,Id40,Grossiste,1,12
CDE - 0001879,09/02/17,2017-09-08,Id26,Grossiste,12,7
CDE - 0003375,09/02/17,2017-09-08,Id41,Détaillant,6,9
CDE - 0004554,09/02/17,2017-09-17,Id2,Grossiste,6,6
CDE - 0004924,09/02/17,2017-09-09,Id37,Grossiste,1,5
CDE - 0005933,09/02/17,2017-09-17,Id15,Grossiste,5,9
CDE - 000311,09/03/17,2017-09-16,Id50,Export,9,10
CDE - 0001119,09/03/17,2017-09-17,Id26,Grossiste,10,6
CDE - 0002232,09/03/17,2017-09-14,Id4,Grossiste,5,9
CDE - 0002457,09/03/17,2017-09-18,Id26,Détaillant,5,5
CDE - 0002774,09/03/17,2017-09-17,Id2,Grossiste,13,6
CDE - 0003594,09/03/17,2017-09-06,Id34,Détaillant,13,11
CDE - 0005192,09/03/17,2017-09-15,Id18,Grossiste,13,7
CDE - 0005310,09/03/17,2017-09-08,Id39,Grossiste,1,12
CDE - 0005331,09/03/17,2017-09-13,Id15,Grossiste,9,11
CDE - 0005333,09/03/17,2017-09-07,Id15,Grossiste,1,7
CDE - 0005595,09/03/17,2017-09-11,Id12,Détaillant,14,9
CDE - 0005858,09/03/17,2017-09-20,Id4,Export,9,10
CDE - 0006734,09/03/17,2017-09-17,Id39,Export,1,12
CDE - 0002117,09/04/17,2017-09-12,Id46,Détaillant,5,6
CDE - 0002823,09/04/17,2017-09-11,Id46,Grossiste,13,9
CDE - 0003371,09/04/17,2017-09-14,Id16,Grossiste,4,11
CDE - 0003951,09/04/17,2017-09-16,Id47,Grossiste,1,6
CDE - 0001773,09/05/17,2017-09-18,Id42,Export,1,7
CDE - 0001967,09/05/17,2017-09-21,Id3,Détaillant,13,9
CDE - 0002703,09/05/17,2017-09-11,Id50,Grossiste,13,8
CDE - 0003175,09/05/17,2017-09-11,Id41,Export,14,12
CDE - 0003862,09/05/17,2017-09-09,Id41,Détaillant,1,6
CDE - 0005039,09/05/17,2017-09-21,Id17,Grossiste,14,12
CDE - 0005853,09/05/17,2017-09-13,Id9,Détaillant,9,6
CDE - 0006415,09/05/17,2017-09-19,Id29,Export,1,9
CDE - 0006764,09/05/17,2017-09-09,Id16,Export,13,8
CDE - 0001446,09/06/17,2017-09-20,Id22,Export,5,9
CDE - 0003097,09/06/17,2017-09-16,Id29,Détaillant,1,9
CDE - 0003910,09/06/17,2017-09-14,Id18,Export,13,8
CDE - 0004168,09/06/17,2017-09-20,Id28,Détaillant,5,7
CDE - 0004685,09/06/17,2017-09-18,Id41,Détaillant,1,7
CDE - 0005084,09/06/17,2017-09-10,Id13,Détaillant,1,8
CDE - 0005212,09/06/17,2017-09-18,Id36,Grossiste,13,10
CDE - 0005270,09/06/17,2017-09-18,Id8,Détaillant,4,9
CDE - 0005645,09/06/17,2017-09-14,Id35,Export,1,5
CDE - 0006010,09/06/17,2017-09-19,Id17,Export,1,10
CDE - 0006669,09/06/17,2017-09-14,Id31,Détaillant,4,9
CDE - 000493,09/07/17,2017-09-21,Id29,Export,5,10
CDE - 0001015,09/07/17,2017-09-19,Id9,Grossiste,9,12
CDE - 0001031,09/07/17,2017-09-16,Id26,Détaillant,1,11
CDE - 0001372,09/07/17,2017-09-20,Id41,Export,5,11
CDE - 0002208,09/07/17,2017-09-15,Id43,Grossiste,4,8
CDE - 0003413,09/07/17,2017-09-22,Id5,Grossiste,5,12
CDE - 0003934,09/07/17,2017-09-25,Id7,Détaillant,12,5
CDE - 0005611,09/07/17,2017-09-15,Id28,Grossiste,9,6
CDE - 0007266,09/07/17,2017-09-19,Id8,Détaillant,1,9
CDE - 0007571,09/07/17,2017-09-16,Id5,Détaillant,1,12
CDE - 0007975,09/07/17,2017-09-10,Id33,Détaillant,5,10
CDE - 0004237,09/08/17,2017-09-25,Id17,Grossiste,14,12
CDE - 0005633,09/08/17,2017-09-20,Id40,Export,1,5
CDE - 0007241,09/08/17,2017-09-18,Id28,Détaillant,5,6
CDE - 0007994,09/08/17,2017-09-19,Id23,Grossiste,1,12
CDE - 0001907,09/09/17,2017-09-25,Id18,Grossiste,5,10
CDE - 0002030,09/09/17,2017-09-22,Id26,Détaillant,9,11
CDE - 0003526,09/09/17,2017-09-27,Id28,Détaillant,13,12
CDE - 0003634,09/09/17,2017-09-20,Id17,Export,1,12
CDE - 0003886,09/09/17,2017-09-26,Id46,Grossiste,5,6
CDE - 0004562,09/09/17,2017-09-14,Id13,Export,5,11
CDE - 0005238,09/09/17,2017-09-22,Id40,Export,6,5
CDE - 0006371,09/09/17,2017-09-21,Id27,Grossiste,1,8
CDE - 0006775,09/09/17,2017-09-15,Id14,Grossiste,5,10
CDE - 0008077,09/09/17,2017-09-27,Id39,Grossiste,1,11
CDE - 0001741,09/10/17,2017-09-17,Id48,Grossiste,13,9
CDE - 0002347,09/10/17,2017-09-25,Id27,Détaillant,1,5
CDE - 0002452,09/10/17,2017-09-24,Id41,Grossiste,3,5
CDE - 0004254,09/10/17,2017-09-19,Id41,Grossiste,9,9
CDE - 0004729,09/10/17,2017-09-21,Id30,Grossiste,12,8
CDE - 0005130,09/10/17,2017-09-19,Id29,Grossiste,1,9
CDE - 0006565,09/10/17,2017-09-20,Id39,Détaillant,10,5
CDE - 0007008,09/10/17,2017-09-17,Id16,Détaillant,5,7
CDE - 0007299,09/10/17,2017-09-24,Id18,Détaillant,9,7
CDE - 0007696,09/10/17,2017-09-20,Id36,Grossiste,1,7
CDE - 000263,09/11/17,2017-09-23,Id25,Détaillant,12,9
CDE - 000435,09/11/17,2017-09-17,Id14,Export,13,12
CDE - 000905,09/11/17,2017-09-28,Id33,Détaillant,6,12
CDE - 0001812,09/11/17,2017-09-18,Id10,Grossiste,14,12
CDE - 0001912,09/11/17,2017-09-24,Id36,Grossiste,1,5
CDE - 0002054,09/11/17,2017-09-19,Id30,Grossiste,5,6
CDE - 0002671,09/11/17,2017-09-28,Id2,Export,9,8
CDE - 0003013,09/11/17,2017-09-16,Id7,Détaillant,1,12
CDE - 0004039,09/11/17,2017-09-19,Id23,Détaillant,6,5
CDE - 0005847,09/11/17,2017-09-16,Id50,Détaillant,4,10
CDE - 0005988,09/11/17,2017-09-15,Id44,Grossiste,14,9
CDE - 0006539,09/11/17,2017-09-24,Id7,Grossiste,10,12
CDE - 0006752,09/11/17,2017-09-19,Id29,Grossiste,4,11
CDE - 0007068,09/11/17,2017-09-15,Id32,Détaillant,9,8
CDE - 000692,09/12/17,2017-09-30,Id15,Export,14,9
CDE - 0002164,09/12/17,2017-09-26,Id25,Grossiste,13,11
CDE - 0003568,09/12/17,2017-09-22,Id37,Grossiste,1,12
CDE - 0003980,09/12/17,2017-09-23,Id34,Export,9,12
CDE - 0004864,09/12/17,2017-09-30,Id35,Grossiste,13,9
CDE - 0007237,09/12/17,2017-09-26,Id10,Grossiste,13,6
CDE - 0007320,09/12/17,2017-09-28,Id16,Grossiste,14,5
CDE - 0001270,09/13/17,2017-09-21,Id12,Grossiste,10,12
CDE - 0001943,09/13/17,2017-09-16,Id42,Grossiste,13,9
CDE - 0003870,09/13/17,2017-09-16,Id11,Export,14,12
CDE - 0004399,09/13/17,2017-09-27,Id34,Détaillant,5,11
CDE - 0005437,09/13/17,2017-09-25,Id31,Grossiste,13,8
CDE - 0005768,09/13/17,2017-09-21,Id38,Export,1,11
CDE - 0005851,09/13/17,2017-09-29,Id5,Grossiste,1,9
CDE - 0005982,09/13/17,2017-09-20,Id9,Export,1,11
CDE - 0006839,09/13/17,2017-09-26,Id26,Détaillant,13,9
CDE - 0006890,09/13/17,2017-09-22,Id48,Détaillant,9,5
CDE - 0006964,09/13/17,2017-09-24,Id4,Détaillant,4,9
CDE - 0007568,09/13/17,2017-09-17,Id36,Grossiste,4,8
CDE - 0001508,09/14/17,2017-09-28,Id18,Grossiste,5,8
CDE - 0001561,09/14/17,2017-09-30,Id15,Export,1,11
CDE - 0002092,09/14/17,2017-09-21,Id39,Détaillant,1,10
CDE - 0002441,09/14/17,2017-09-17,Id20,Export,5,9
CDE - 0005841,09/14/17,2017-10-01,Id10,Détaillant,14,5
CDE - 0006016,09/14/17,2017-09-26,Id31,Grossiste,13,11
CDE - 0007033,09/14/17,2017-09-28,Id38,Grossiste,1,9
CDE - 0007184,09/14/17,2017-09-27,Id7,Grossiste,14,10
CDE - 0007953,09/14/17,2017-09-19,Id42,Grossiste,6,7
CDE - 0001039,09/15/17,2017-09-21,Id39,Grossiste,5,7
CDE - 0001240,09/15/17,2017-09-22,Id16,Détaillant,1,5
CDE - 0002002,09/15/17,2017-09-25,Id24,Détaillant,5,12
CDE - 0004363,09/15/17,2017-09-24,Id18,Grossiste,3,5
CDE - 0004920,09/15/17,2017-09-27,Id40,Grossiste,1,6
CDE - 0005393,09/15/17,2017-09-21,Id48,Détaillant,1,8
CDE - 0007643,09/15/17,2017-10-03,Id25,Grossiste,1,6
CDE - 0007807,09/15/17,2017-10-02,Id1,Détaillant,1,8
CDE - 0007900,09/15/17,2017-09-25,Id48,Détaillant,5,12
CDE - 000854,09/16/17,2017-10-03,Id18,Grossiste,10,6
CDE - 0001159,09/16/17,2017-09-24,Id19,Grossiste,13,5
CDE - 0002976,09/16/17,2017-10-02,Id20,Grossiste,10,10
CDE - 0003078,09/16/17,2017-09-28,Id26,Grossiste,5,9
CDE - 0004649,09/16/17,2017-09-22,Id13,Détaillant,1,11
CDE - 0005088,09/16/17,2017-09-20,Id47,Grossiste,1,6
CDE - 000833,09/17/17,2017-09-24,Id31,Grossiste,12,11
CDE - 0001439,09/17/17,2017-09-30,Id9,Détaillant,1,11
CDE - 0001573,09/17/17,2017-09-25,Id3,Détaillant,13,9
CDE - 0002619,09/17/17,2017-10-04,Id24,Grossiste,13,7
CDE - 0004699,09/17/17,2017-09-28,Id14,Grossiste,9,8
CDE - 0006354,09/17/17,2017-09-28,Id11,Grossiste,13,5
CDE - 0001899,09/18/17,2017-09-27,Id14,Grossiste,14,11
CDE - 0002063,09/18/17,2017-09-26,Id4,Détaillant,1,7
CDE - 0003592,09/18/17,2017-09-22,Id1,Grossiste,3,9
CDE - 0004066,09/18/17,2017-10-01,Id50,Détaillant,3,6
CDE - 0005099,09/18/17,2017-10-05,Id12,Grossiste,1,5
CDE - 000468,09/19/17,2017-09-28,Id42,Détaillant,1,7
CDE - 000640,09/19/17,2017-10-05,Id11,Grossiste,6,12
CDE - 0002238,09/19/17,2017-10-06,Id21,Grossiste,6,7
CDE - 0002304,09/19/17,2017-09-27,Id30,Détaillant,14,7
CDE - 0002713,09/19/17,2017-09-30,Id11,Grossiste,13,11
