N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0005556,08/19/19,2019-09-02,12,Détaillant,1,6
CDE - 0006826,08/19/19,2019-09-05,26,Export,7,8
CDE - 0006923,08/19/19,2019-08-22,2,Grossiste,13,5
CDE - 0007131,08/19/19,2019-08-31,42,Grossiste,1,9
CDE - 0007592,08/19/19,2019-08-24,42,Grossiste,9,9
CDE - 0001293,08/20/19,2019-08-30,13,Grossiste,2,8
CDE - 0002067,08/20/19,2019-09-07,12,Grossiste,2,12
CDE - 0002109,08/20/19,2019-08-29,24,Grossiste,11,9
CDE - 0003650,08/20/19,2019-08-31,49,Détaillant,1,9
CDE - 0004246,08/20/19,2019-09-04,26,Détaillant,1,6
CDE - 0004373,08/20/19,2019-09-01,10,Détaillant,7,5
CDE - 0004385,08/20/19,2019-08-26,34,Grossiste,11,12
CDE - 0005843,08/20/19,2019-09-03,19,Grossiste,2,5
CDE - 0007915,08/20/19,2019-08-30,18,Grossiste,9,7
CDE - 0001101,08/21/19,2019-09-04,3,Grossiste,13,6
CDE - 0003998,08/21/19,2019-08-29,13,Grossiste,5,5
CDE - 0007343,08/21/19,2019-08-25,39,Export,7,10
CDE - 000489,08/22/19,2019-09-05,29,Détaillant,11,6
CDE - 0001087,08/22/19,2019-08-31,15,Export,14,10
CDE - 0003150,08/22/19,2019-08-26,46,Grossiste,11,11
CDE - 0003507,08/22/19,2019-08-28,16,Détaillant,7,6
CDE - 0004553,08/22/19,2019-08-26,26,Grossiste,11,6
CDE - 0007015,08/22/19,2019-09-01,19,Grossiste,1,10
CDE - 000429,08/23/19,2019-09-06,22,Détaillant,1,9
CDE - 000703,08/23/19,2019-09-10,30,Grossiste,2,11
CDE - 0001880,08/23/19,2019-09-04, ,Grossiste,14,7
CDE - 0001916,08/23/19,2019-09-10,6,Grossiste,13,8
CDE - 0002465,08/23/19,2019-09-08,31,Grossiste,7,10
CDE - 0003120,08/23/19,2019-09-05,1,Détaillant,13,9
CDE - 0003461,08/23/19,2019-09-10,29,Grossiste,1,9
CDE - 0004033,08/23/19,2019-09-02,20,Grossiste,1,9
CDE - 0004056,08/23/19,2019-08-26,5,Grossiste,12,10
CDE - 0005480,08/23/19,2019-08-27,10,Grossiste,3,5
CDE - 0006076,08/23/19,2019-08-29,4,Grossiste,7,8
CDE - 0007589,08/23/19,2019-09-04,14,Export,1,11
CDE - 0001158,08/24/19,2019-09-10,46,Export,9,10
CDE - 0002302,08/24/19,2019-09-09,25,Export,5,5
CDE - 0002636,08/24/19,2019-09-01,38,Grossiste,2,9
CDE - 0004688,08/24/19,2019-09-09,29,Grossiste,7,8
CDE - 0005049,08/24/19,2019-09-10,13,Export,11,10
CDE - 0006635,08/24/19,2019-09-06,18,Détaillant,7,6
CDE - 0006751,08/24/19,2019-08-29,5,Détaillant,1,6
CDE - 000845,08/25/19,2019-09-12,31,Export,9,8
CDE - 0001006,08/25/19,2019-09-10,38,Détaillant,5,12
CDE - 0004536,08/25/19,2019-08-28,41,Grossiste,11,10
CDE - 0007742,08/25/19,2019-08-30,37,Détaillant,9,9
CDE - 000727,08/26/19,2019-09-03,15,Détaillant,1,5
CDE - 000873,08/26/19,2019-09-04,30,Export,7,11
CDE - 0001595,08/26/19,2019-09-11,41,Grossiste,5,12
CDE - 0002173,08/26/19,2019-09-12,25,Détaillant,11,6
CDE - 0003232,08/26/19,2019-09-10,42,Export,1,5
CDE - 0004070,08/26/19,2019-09-03,6,Détaillant,2,6
CDE - 0005490,08/26/19,2019-08-29,17,Détaillant,2,8
CDE - 0006499,08/26/19,2019-09-03,44,Grossiste,1,5
CDE - 0006571,08/26/19,2019-09-05,21,Détaillant,1,11
CDE - 0007706,08/26/19,2019-09-09,16,Export,2,6
CDE - 000492,08/27/19,2019-08-31,19,Détaillant,13,11
CDE - 0001316,08/27/19,2019-08-31,7,Grossiste,4,9
CDE - 0002451,08/27/19,2019-09-12,6,Grossiste,5,6
CDE - 0003210,08/27/19,2019-09-01,20,Grossiste,11,12
CDE - 0004207,08/27/19,2019-08-31,8,Grossiste,13,9
CDE - 0004526,08/27/19,2019-09-10,25,Export,7,5
CDE - 0005718,08/27/19,2019-09-12,12,Grossiste,7,7
CDE - 0006069,08/27/19,2019-08-31,22,Détaillant,2,10
CDE - 0003065,08/28/19,2019-09-05,39,Grossiste,7,5
CDE - 0007186,08/28/19,2019-09-11,41,Détaillant,2,6
CDE - 0007355,08/28/19,2019-09-06,41,Grossiste,1,11
CDE - 0007710,08/28/19,2019-09-03,9,Détaillant,11,9
CDE - 000765,08/29/19,2019-09-10,28,Détaillant,2,10
CDE - 0001239,08/29/19,2019-09-08,19,Grossiste,1,7
CDE - 0003781,08/29/19,2019-09-08,34,Grossiste,11,12
CDE - 0003891,08/29/19,2019-09-01,13,Détaillant,7,10
CDE - 0005057,08/29/19,2019-09-13,3,Détaillant,7,5
CDE - 0006842,08/29/19,2019-09-08,10,Détaillant,2,9
CDE - 000352,08/30/19,2019-09-13,3,Grossiste,13,8
CDE - 000474,08/30/19,2019-09-12,10,Export,7,10
CDE - 0001122,08/30/19,2019-09-04,6,Grossiste,11,12
CDE - 0001544,08/30/19,2019-09-03,15,Grossiste,11,5
CDE - 0002297,08/30/19,2019-09-08,12,Grossiste,2,5
CDE - 0003328,08/30/19,2019-09-07,1,Détaillant,2,10
CDE - 0004010,08/30/19,2019-09-09,47,Grossiste,8,6
CDE - 0005378,08/30/19,2019-09-14,39,Export,7,11
CDE - 0007071,08/30/19,2019-09-13,9,Export,1,8
CDE - 0001295,08/31/19,2019-09-10,17,Grossiste,14,12
CDE - 0001786,08/31/19,2019-09-15,16,Détaillant,5,5
CDE - 0002436,08/31/19,2019-09-13,7,Détaillant,9,11
CDE - 0002873,08/31/19,2019-09-14,38,Grossiste,4,11
CDE - 0003469,08/31/19,2019-09-11,34,Grossiste,7,9
CDE - 0003936,08/31/19,2019-09-14,22,Grossiste,1,10
CDE - 0006023,08/31/19,2019-09-11,22,Grossiste,1,10
CDE - 0007468,08/31/19,2019-09-12,27,Détaillant,11,6
CDE - 0007921,08/31/19,2019-09-15,24,Export,2,7
CDE - 000410,09/01/19,2019-09-12,21,Grossiste,3,11
CDE - 000587,09/01/19,2019-09-18,37,Grossiste,7,10
CDE - 0002176,09/01/19,2019-09-18,44,Détaillant,9,9
CDE - 0002714,09/01/19,2019-09-11,18,Export,7,7
CDE - 0004377,09/01/19,2019-09-06,46,Grossiste,5,10
CDE - 0005379,09/01/19,2019-09-16,28,Export,7,11
CDE - 0006169,09/01/19,2019-09-06,17,Grossiste,7,12
CDE - 0006196,09/01/19,2019-09-17,8,Grossiste,11,10
CDE - 0006396,09/01/19,2019-09-18,39,Grossiste,7,6
CDE - 0007400,09/01/19,2019-09-04,2,Grossiste,2,6
CDE - 000171,09/02/19,2019-09-18,4,Grossiste,7,9
CDE - 0001283,09/02/19,2019-09-17,38,Grossiste,11,10
CDE - 0001807,09/02/19,2019-09-13,24,Grossiste,1,8
CDE - 0003719,09/02/19,2019-09-15,42,Détaillant,2,7
CDE - 0005525,09/02/19,2019-09-16,16,Grossiste,2,8
CDE - 0005549,09/02/19,2019-09-08,31,Export,2,5
CDE - 0005684,09/02/19,2019-09-20,11,Détaillant,1,10
CDE - 0001208,09/03/19,2019-09-13,5,Détaillant,5,5
CDE - 0002464,09/03/19,2019-09-08,21,Grossiste,11,8
CDE - 0002682,09/03/19,2019-09-13,3,Détaillant,11,6
CDE - 0005000,09/03/19,2019-09-19,21,Grossiste,1,7
CDE - 0007222,09/03/19,2019-09-07,47,Détaillant,5,6
CDE - 0007319,09/03/19,2019-09-14,42,Détaillant,11,11
CDE - 0002635,09/04/19,2019-09-08,21,Grossiste,5,12
CDE - 0002729,09/04/19,2019-09-08,21,Détaillant,13,8
CDE - 0003897,09/04/19,2019-09-21,26,Export,11,9
CDE - 0003971,09/04/19,2019-09-13,10,Grossiste,10,5
CDE - 0005550,09/04/19,2019-09-08,16,Export,2,5
CDE - 0006314,09/04/19,2019-09-18,31,Détaillant,13,9
CDE - 0006386,09/04/19,2019-09-22,27,Grossiste,9,9
CDE - 0007912,09/04/19,2019-09-10,12,Détaillant,8,7
CDE - 000651,09/05/19,2019-09-14,42,Détaillant,1,10
CDE - 0001552,09/05/19,2019-09-11,25,Détaillant,13,12
CDE - 0003200,09/05/19,2019-09-09,19,Grossiste,9,7
CDE - 0004360,09/05/19,2019-09-14,45,Grossiste,10,5
CDE - 0005131,09/05/19,2019-09-21,31,Détaillant,11,8
CDE - 0005735,09/05/19,2019-09-10,32,Export,2,10
CDE - 0006742,09/05/19,2019-09-13,47,Détaillant,11,12
CDE - 0006746,09/05/19,2019-09-15,13,Export,11,6
CDE - 000390,09/06/19,2019-09-17,44,Détaillant,13,5
CDE - 000633,09/06/19,2019-09-13,37,Grossiste,10,5
CDE - 0001358,09/06/19,2019-09-21,5,Grossiste,14,8
CDE - 0002097,09/06/19,2019-09-14,39,Détaillant,9,6
CDE - 0002415,09/06/19,2019-09-18,45,Détaillant,2,9
CDE - 0002720,09/06/19,2019-09-13,47,Détaillant,5,6
CDE - 0003812,09/06/19,2019-09-13,12,Détaillant,7,6
CDE - 0006947,09/06/19,2019-09-19,28,Grossiste,6,9
CDE - 0001997,09/07/19,2019-09-11,1,Détaillant,11,11
CDE - 0003051,09/07/19,2019-09-15,30,Grossiste,11,5
CDE - 0004281,09/07/19,2019-09-19,4,Détaillant,10,7
CDE - 0004392,09/07/19,2019-09-20,34,Grossiste,9,12
CDE - 0004550,09/07/19,2019-09-23,26,Grossiste,2,10
CDE - 0005514,09/07/19,2019-09-21,37,Détaillant,2,6
CDE - 0005605,09/07/19,2019-09-19,41,Grossiste,7,9
CDE - 0007759,09/07/19,2019-09-10,13,Grossiste,5,5
CDE - 000135,09/08/19,2019-09-25,2,Grossiste,13,5
CDE - 0001322,09/08/19,2019-09-17,12,Grossiste,2,12
CDE - 0004683,09/08/19,2019-09-15,5,Détaillant,7,6
CDE - 0005680,09/08/19,2019-09-18,47,Grossiste,11,6
CDE - 0005696,09/08/19,2019-09-11,13,Grossiste,11,11
CDE - 0006289,09/08/19,2019-09-16,22,Grossiste,14,10
CDE - 0006958,09/08/19,2019-09-23,12,Grossiste,11,11
CDE - 0001381,09/09/19,2019-09-14,30,Détaillant,1,10
CDE - 0002167,09/09/19,2019-09-14,1,Grossiste,7,12
CDE - 0004695,09/09/19,2019-09-20,28,Détaillant,7,8
CDE - 0006688,09/09/19,2019-09-26,10,Grossiste,13,8
CDE - 0001079,09/10/19,2019-09-28, ,Grossiste,7,11
CDE - 0002099,09/10/19,2019-09-23,32,Export,11,7
CDE - 0002684,09/10/19,2019-09-26,48,Grossiste,7,5
CDE - 0004719,09/10/19,2019-09-25,33,Grossiste,11,9
CDE - 0005623,09/10/19,2019-09-24,34,Grossiste,2,12
CDE - 0005966,09/10/19,2019-09-28,12,Export,7,8
CDE - 0006867,09/10/19,2019-09-25,38,Grossiste,5,8
CDE - 0007419,09/10/19,2019-09-17,37,Grossiste,7,6
CDE - 0007441,09/10/19,2019-09-28,37,Grossiste,10,6
CDE - 0007515,09/10/19,2019-09-15,15,Grossiste,3,6
CDE - 0007614,09/10/19,2019-09-19,40,Grossiste,10,11
CDE - 000183,09/11/19,2019-09-21,23,Export,13,5
CDE - 0001091,09/11/19,2019-09-21,20,Grossiste,1,5
CDE - 0001897,09/11/19,2019-09-17,36,Grossiste,5,6
CDE - 0002904,09/11/19,2019-09-22,42,Grossiste,1,6
CDE - 0005741,09/11/19,2019-09-20,43,Grossiste,10,9
CDE - 0006502,09/11/19,2019-09-24,19,Détaillant,5,6
CDE - 0006874,09/11/19,2019-09-17,12,Détaillant,13,10
CDE - 0006215,09/12/19,2019-09-29,14,Détaillant,5,10
CDE - 0006731,09/12/19,2019-09-22,39,Grossiste,8,8
CDE - 0006782,09/12/19,2019-09-20,35,Export,1,7
CDE - 000187,09/13/19,2019-09-19,47,Grossiste,2,5
CDE - 0002443,09/13/19,2019-09-27,48,Grossiste,1,7
CDE - 0002890,09/13/19,2019-09-28,4,Détaillant,13,11
CDE - 0002906,09/13/19,2019-09-29,34,Grossiste,13,5
CDE - 0005422,09/13/19,2019-09-16,9,Export,2,8
CDE - 0005485,09/13/19,2019-09-23,26,Grossiste,8,7
CDE - 0006319,09/13/19,2019-09-18,11,Détaillant,11,11
CDE - 0007253,09/13/19,2019-09-16,24,Export,4,10
CDE - 0003571,09/14/19,2019-09-25,19,Grossiste,1,11
CDE - 0005355,09/14/19,2019-09-27,26,Grossiste,2,10
CDE - 0006320,09/14/19,2019-09-20,41,Détaillant,6,12
CDE - 0006584,09/14/19,2019-09-17,8,Détaillant,12,11
CDE - 0006759,09/14/19,2019-09-26,30,Grossiste,6,7
CDE - 0007457,09/14/19,2019-09-24,10,Détaillant,3,8
CDE - 0007751,09/14/19,2019-10-02,43,Détaillant,13,10
CDE - 0002740,09/15/19,2019-09-18,11,Détaillant,2,11
CDE - 0003273,09/15/19,2019-09-22,43,Grossiste,9,5
CDE - 0003989,09/15/19,2019-09-24,12,Détaillant,2,10
CDE - 0004272,09/15/19,2019-09-22,20,Grossiste,5,11
CDE - 0004496,09/15/19,2019-09-21,10,Détaillant,5,7
CDE - 0004627,09/15/19,2019-09-22,23,Grossiste,2,8
CDE - 0007115,09/15/19,2019-09-19,34,Détaillant,7,10
CDE - 0007650,09/15/19,2019-09-25,24,Grossiste,5,11
CDE - 0001051,09/16/19,2019-09-22,45,Grossiste,7,6
CDE - 0002224,09/16/19,2019-09-24,48,Export,1,9
CDE - 0004382,09/16/19,2019-09-21,18,Grossiste,6,12
CDE - 0004427,09/16/19,2019-09-29,17,Grossiste,2,10
CDE - 0005555,09/16/19,2019-09-25,46,Grossiste,4,8
CDE - 0006173,09/16/19,2019-09-20,18,Grossiste,7,9
CDE - 0007020,09/16/19,2019-09-27,20,Détaillant,1,9
CDE - 000176,09/17/19,2019-09-26,27,Grossiste,11,8
CDE - 0001933,09/17/19,2019-09-25,22,Détaillant,11,6
CDE - 0002598,09/17/19,2019-10-01,34,Export,7,8
CDE - 0005245,09/17/19,2019-09-20,10,Détaillant,2,7
CDE - 0005803,09/17/19,2019-09-28,12,Grossiste,7,12
CDE - 0003639,09/18/19,2019-09-26,40,Grossiste,11,11
CDE - 0004319,09/18/19,2019-10-05,14,Grossiste,2,9
CDE - 0004761,09/18/19,2019-09-29,39,Détaillant,2,10
CDE - 0006649,09/18/19,2019-09-26,25,Détaillant,2,7
CDE - 0006695,09/18/19,2019-09-29,37,Grossiste,5,5
CDE - 0007169,09/18/19,2019-09-21,44,Grossiste,11,6
CDE - 0007688,09/18/19,2019-09-21,24,Détaillant,9,9
CDE - 000994,09/19/19,2019-10-02,3,Détaillant,2,7
CDE - 0002082,09/19/19,2019-10-06,38,Grossiste,2,6
CDE - 0002778,09/19/19,2019-10-02,3,Détaillant,12,5
CDE - 0002867,09/19/19,2019-09-23,37,Grossiste,11,5
CDE - 0003509,09/19/19,2019-09-25,45,Détaillant,13,8
CDE - 0005025,09/19/19,2019-09-24,6,Détaillant,2,7
CDE - 0005045,09/19/19,2019-09-25,17,Détaillant,8,11
CDE - 0007272,09/19/19,2019-09-29,1,Grossiste,5,8
CDE - 0003542,09/20/19,2019-10-01,13,Grossiste,2,12
CDE - 0005127,09/20/19,2019-09-23,14,Grossiste,2,5
CDE - 0006330,09/20/19,2019-10-02,49,Grossiste,11,8
CDE - 0008087,09/20/19,2019-09-27,41,Export,11,6
CDE - 000281,09/21/19,2019-09-26,9,Export,7,11
CDE - 000292,09/21/19,2019-09-28,9,Détaillant,11,6
CDE - 0001080,09/21/19,2019-10-07,31,Détaillant,2,7
CDE - 0003155,09/21/19,2019-10-06,38,Grossiste,1,6
CDE - 0003187,09/21/19,2019-10-01,35,Grossiste,5,8
CDE - 0004001,09/21/19,2019-09-28,2,Détaillant,1,6
CDE - 0004142,09/21/19,2019-09-30,15,Grossiste,4,6
CDE - 0005837,09/21/19,2019-10-06,41,Export,5,7
CDE - 0001116,09/22/19,2019-09-29,43,Grossiste,1,8
CDE - 0001474,09/22/19,2019-10-06,44,Export,2,7
CDE - 0002756,09/22/19,2019-10-10,28,Grossiste,7,5
CDE - 0003396,09/22/19,2019-10-02,29,Export,6,12
CDE - 0004816,09/22/19,2019-10-06,49,Détaillant,5,5
CDE - 0005138,09/22/19,2019-10-10,8,Grossiste,6,7
CDE - 0005629,09/22/19,2019-10-06,40,Grossiste,1,10
CDE - 0005715,09/22/19,2019-10-08,13,Grossiste,11,9
CDE - 000693,09/23/19,2019-10-02,31,Grossiste,7,5
CDE - 0002406,09/23/19,2019-09-30,50,Détaillant,11,10
CDE - 0003922,09/23/19,2019-09-30,32,Export,7,10
CDE - 0004378,09/23/19,2019-09-27,40,Export,1,12
CDE - 0004384,09/23/19,2019-10-06,20,Détaillant,6,6
CDE - 0004419,09/23/19,2019-09-27,48,Détaillant,9,5
CDE - 0005198,09/23/19,2019-10-06,34,Grossiste,11,10
CDE - 0005464,09/23/19,2019-09-27,46,Export,3,8
CDE - 0006937,09/23/19,2019-09-29,34,Export,9,7
CDE - 0008040,09/23/19,2019-10-06,16,Export,7,10
CDE - 0001675,09/24/19,2019-10-01,16,Grossiste,14,8
CDE - 0003453,09/24/19,2019-10-02,10,Grossiste,11,12
CDE - 0004029,09/24/19,2019-10-06,48,Grossiste,14,7
CDE - 0005662,09/24/19,2019-10-05,21,Grossiste,11,6
CDE - 0006955,09/24/19,2019-10-03,49,Grossiste,12,12
CDE - 0001493,09/25/19,2019-09-29,43,Détaillant,13,11
CDE - 0001546,09/25/19,2019-09-29,43,Détaillant,14,7
CDE - 0001903,09/25/19,2019-10-06,34,Grossiste,5,12
CDE - 0003081,09/25/19,2019-10-13,13,Détaillant,13,9
CDE - 0003729,09/25/19,2019-10-01,35,Grossiste,9,9
CDE - 0004937,09/25/19,2019-10-02,49,Grossiste,5,10
CDE - 0005161,09/25/19,2019-10-08,21,Grossiste,3,9
CDE - 0005985,09/25/19,2019-10-01,12,Grossiste,11,7
CDE - 0006528,09/25/19,2019-09-29,3,Export,9,6
CDE - 0007295,09/25/19,2019-10-03,48,Grossiste,11,8
CDE - 0007408,09/25/19,2019-09-28,44,Grossiste,1,12
CDE - 000249,09/26/19,2019-10-10,50,Grossiste,10,12
CDE - 000273,09/26/19,2019-10-10,19,Export,1,9
CDE - 0002642,09/26/19,2019-10-05,13,Détaillant,1,6
CDE - 0002875,09/26/19,2019-10-04,3,Détaillant,9,7
CDE - 0004008,09/26/19,2019-09-29,23,Grossiste,8,10
CDE - 0007817,09/26/19,2019-10-08,31,Export,2,7
CDE - 000237,09/27/19,2019-10-11,50,Grossiste,1,10
CDE - 0001780,09/27/19,2019-10-14,13,Grossiste,1,5
CDE - 0002210,09/27/19,2019-10-12,20,Détaillant,1,8
CDE - 0003060,09/27/19,2019-10-14,19,Grossiste,7,12
CDE - 0003537,09/27/19,2019-10-08,18,Grossiste,11,9
CDE - 0004503,09/27/19,2019-10-10,45,Détaillant,7,8
CDE - 0004709,09/27/19,2019-09-30,13,Grossiste,5,10
CDE - 0005497,09/27/19,2019-10-04,44,Détaillant,4,9
CDE - 0006090,09/27/19,2019-10-15,35,Grossiste,4,7
CDE - 0006211,09/27/19,2019-10-04,39,Détaillant,1,8
CDE - 0007040,09/27/19,2019-10-03,15,Détaillant,9,9
CDE - 0007407,09/27/19,2019-10-02,46,Détaillant,13,12
CDE - 0001839,09/28/19,2019-10-08,25,Export,7,12
CDE - 0002770,09/28/19,2019-10-01,32,Grossiste,2,7
CDE - 0003850,09/28/19,2019-10-05,32,Grossiste,9,6
CDE - 0004957,09/28/19,2019-10-15,19,Grossiste,3,9
CDE - 0005913,09/28/19,2019-10-08,25,Détaillant,5,11
CDE - 0005926,09/28/19,2019-10-04,24,Détaillant,13,6
CDE - 0006158,09/28/19,2019-10-11,40,Grossiste,7,7
CDE - 0006970,09/28/19,2019-10-08,46,Détaillant,9,7
CDE - 0001180,09/29/19,2019-10-16,9,Export,1,5
CDE - 0002894,09/29/19,2019-10-17,34,Détaillant,13,5
CDE - 0003141,09/29/19,2019-10-10,14,Grossiste,7,10
CDE - 0004781,09/29/19,2019-10-11,27,Export,1,6
CDE - 0005284,09/29/19,2019-10-04,50,Détaillant,1,12
CDE - 0005730,09/29/19,2019-10-12,22,Grossiste,7,11
CDE - 000442,09/30/19,2019-10-03,46,Export,6,12
CDE - 000912,09/30/19,2019-10-17,3,Grossiste,14,6
CDE - 0003943,09/30/19,2019-10-09,3,Grossiste,9,8
CDE - 0005513,09/30/19,2019-10-15,4,Détaillant,7,10
CDE - 0005518,09/30/19,2019-10-07,20,Détaillant,5,8
CDE - 0005861,09/30/19,2019-10-13,20,Export,5,5
CDE - 0006280,09/30/19,2019-10-04,47,Détaillant,4,5
CDE - 0006315,09/30/19,2019-10-06,13,Export,1,5
CDE - 0007051,09/30/19,2019-10-12,28,Grossiste,1,10
CDE - 0007159,09/30/19,2019-10-14,16,Grossiste,8,7
CDE - 0007702,09/30/19,2019-10-07,10,Grossiste,2,11
CDE - 000552,10/01/19,2019-10-17,43,Grossiste,9,9
CDE - 0001744,10/01/19,2019-10-07,21,Grossiste,5,9
CDE - 0002772,10/01/19,2019-10-19,35,Grossiste,11,6
CDE - 0003069,10/01/19,2019-10-07,48,Grossiste,9,5
CDE - 0003182,10/01/19,2019-10-06,45,Grossiste,1,8
CDE - 0003963,10/01/19,2019-10-16,43,Détaillant,9,11
CDE - 0006218,10/01/19,2019-10-14,15,Détaillant,13,7
CDE - 0006236,10/01/19,2019-10-16,41,Grossiste,7,6
CDE - 0007547,10/01/19,2019-10-17,43,Grossiste,2,5
CDE - 0001418,10/02/19,2019-10-20,36,Export,3,6
CDE - 0001550,10/02/19,2019-10-18,11,Grossiste,13,10
CDE - 0002655,10/02/19,2019-10-06,19,Grossiste,7,10
CDE - 0003514,10/02/19,2019-10-07,18,Grossiste,7,12
CDE - 0005048,10/02/19,2019-10-19,9,Grossiste,1,12
CDE - 0005085,10/02/19,2019-10-15,38,Grossiste,11,5
CDE - 0006239,10/02/19,2019-10-05,46,Grossiste,5,12
CDE - 0007777,10/02/19,2019-10-14,37,Export,7,12
CDE - 0001672,10/03/19,2019-10-10,34,Détaillant,1,10
CDE - 0002484,10/03/19,2019-10-20,45,Détaillant,1,5
CDE - 0003552,10/03/19,2019-10-19,37,Grossiste,6,9
CDE - 0003662,10/03/19,2019-10-08,19,Détaillant,9,8
CDE - 0003894,10/03/19,2019-10-14,2,Grossiste,11,8
CDE - 0004647,10/03/19,2019-10-10,5,Grossiste,5,5
CDE - 0006231,10/03/19,2019-10-17,48,Détaillant,2,12
CDE - 0006696,10/03/19,2019-10-20,46,Grossiste,11,7
CDE - 0006718,10/03/19,2019-10-07,28,Export,9,8
CDE - 0001665,10/04/19,2019-10-12,20,Export,8,6
CDE - 0001677,10/04/19,2019-10-09,18,Export,11,5
CDE - 0002190,10/04/19,2019-10-13,19,Export,2,12
CDE - 0002375,10/04/19,2019-10-22,50,Grossiste,7,6
CDE - 0002463,10/04/19,2019-10-13,21,Export,11,11
CDE - 0002500,10/04/19,2019-10-16,25,Détaillant,3,6
CDE - 0003797,10/04/19,2019-10-16,49,Détaillant,7,11
CDE - 0004060,10/04/19,2019-10-13,41,Grossiste,1,7
CDE - 0005481,10/04/19,2019-10-12,17,Détaillant,2,12
CDE - 0005593,10/04/19,2019-10-15,28,Grossiste,7,9
CDE - 0007477,10/04/19,2019-10-14,2,Détaillant,1,5
CDE - 0007939,10/04/19,2019-10-13,23,Détaillant,1,5
CDE - 0001484,10/05/19,2019-10-22,48,Grossiste,2,9
CDE - 0002819,10/05/19,2019-10-15,11,Grossiste,2,8
CDE - 0003083,10/05/19,2019-10-13,11,Grossiste,7,10
CDE - 0003399,10/05/19,2019-10-08,20,Détaillant,5,9
CDE - 0003652,10/05/19,2019-10-09,18,Détaillant,2,11
CDE - 0004294,10/05/19,2019-10-11,14,Détaillant,1,11
CDE - 0005559,10/05/19,2019-10-19,1,Grossiste,11,9
CDE - 0006994,10/05/19,2019-10-22,28,Export,7,10
CDE - 0003796,10/06/19,2019-10-12,7,Détaillant,7,11
CDE - 0005033,10/06/19,2019-10-19,7,Détaillant,1,5
CDE - 000209,10/07/19,2019-10-10,2,Grossiste,5,6
CDE - 0001709,10/07/19,2019-10-24,17,Détaillant,5,6
CDE - 0003114,10/07/19,2019-10-23,29,Grossiste,13,11
CDE - 0003438,10/07/19,2019-10-17,45,Détaillant,1,10
CDE - 0003574,10/07/19,2019-10-18,41,Détaillant,14,7
CDE - 0004995,10/07/19,2019-10-10,47,Grossiste,13,5
CDE - 0006792,10/07/19,2019-10-17,46,Grossiste,2,8
CDE - 0007644,10/07/19,2019-10-19,28,Détaillant,7,12
CDE - 0002881,10/08/19,2019-10-15,6,Détaillant,13,9
CDE - 0003080,10/08/19,2019-10-11,19,Grossiste,2,11
CDE - 0005179,10/08/19,2019-10-25,35,Grossiste,5,11
CDE - 0005225,10/08/19,2019-10-19,31,Grossiste,7,6
CDE - 0007198,10/08/19,2019-10-13,26,Grossiste,11,12
CDE - 000469,10/09/19,2019-10-25,9,Grossiste,13,8
CDE - 0002993,10/09/19,2019-10-19,27,Grossiste,2,11
CDE - 0005120,10/09/19,2019-10-16,33,Grossiste,14,8
CDE - 0005879,10/09/19,2019-10-14,42,Grossiste,13,6
CDE - 0006080,10/09/19,2019-10-12,34,Détaillant,11,7
CDE - 0007924,10/09/19,2019-10-20,39,Export,1,10
CDE - 0002805,10/10/19,2019-10-20,29,Grossiste,1,9
CDE - 0005443,10/10/19,2019-10-27,28,Grossiste,7,7
CDE - 0006529,10/10/19,2019-10-22,41,Détaillant,11,11
CDE - 0006558,10/10/19,2019-10-25,33,Détaillant,5,5
CDE - 0006756,10/10/19,2019-10-20,17,Grossiste,11,11
CDE - 0007157,10/10/19,2019-10-20,4,Grossiste,13,8
CDE - 0007768,10/10/19,2019-10-27,32,Grossiste,5,10
CDE - 0001011,10/11/19,2019-10-28,19,Détaillant,7,10
CDE - 0002158,10/11/19,2019-10-24,12,Grossiste,7,5
CDE - 0004194,10/11/19,2019-10-18, ,Grossiste,7,6
CDE - 0005722,10/11/19,2019-10-17,13,Grossiste,2,10
CDE - 0006683,10/11/19,2019-10-20,26,Grossiste,4,9
CDE - 0007603,10/11/19,2019-10-24,26,Grossiste,2,9
CDE - 0007886,10/11/19,2019-10-14,18,Grossiste,5,8
CDE - 0001173,10/12/19,2019-10-26,40,Grossiste,5,10
CDE - 0001252,10/12/19,2019-10-16,8,Grossiste,2,7
CDE - 0001791,10/12/19,2019-10-26,12,Grossiste,10,11
CDE - 0002792,10/12/19,2019-10-16,43,Détaillant,11,8
CDE - 0003142,10/12/19,2019-10-15,43,Grossiste,13,7
CDE - 0006072,10/12/19,2019-10-21,18,Détaillant,2,8
CDE - 0001534,10/13/19,2019-10-21,2,Détaillant,1,6
CDE - 0001536,10/13/19,2019-10-23,3,Grossiste,2,8
CDE - 0007626,10/13/19,2019-10-28,8,Grossiste,13,8
CDE - 000369,10/14/19,2019-10-25,9,Export,2,11
CDE - 000611,10/14/19,2019-10-29,30,Grossiste,2,6
CDE - 000946,10/14/19,2019-10-28,12,Détaillant,11,7
CDE - 0001342,10/14/19,2019-10-26,40,Détaillant,5,9
CDE - 0001450,10/14/19,2019-10-27,9,Grossiste,12,9
CDE - 0001837,10/14/19,2019-10-29,4,Export,1,6
CDE - 0003591,10/14/19,2019-10-20,20,Grossiste,4,6
CDE - 0003930,10/14/19,2019-10-23,12,Grossiste,13,7
